source,label,unused,text,scores
cj99,0,*,"The harder it rains, how much faster a flow that do you see in the river?",0.0024626674130558968
cj99,1,,"When it rains harder, how much faster a flow appears in the river?",0.9980410933494568
cj99,1,,"As it rains harder, how much faster a flow appears in the river?",0.997943103313446
cj99,0,*,"As it rains harder, how much faster a flow that appears in the river?",0.002882246859371662
cj99,0,*,"When it rains harder, how much faster a flow that appears in the river?",0.002860519103705883
cj99,1,,"How much harder has it rained, the faster a flow you see in the river?",0.9970883727073669
cj99,1,,"How much harder has it rained, when you see a faster flow in the river?",0.9971255660057068
cj99,0,*,"The more John eats, the tighter keep your mouth shut about it.",0.002923537278547883
cj99,0,*,"The more everyone eat, the more John keeps his big mouth shut about it, OK?",0.0039136470295488834
cj99,1,,"When John eats more, keep your mouth shut tighter, OK?",0.9977638721466064
cj99,1,,"As John eats more, keep your mouth shut tighter, OK?",0.9979459643363953
cj99,1,,"Keep your mouth shut tighter, the more John eats, OK?",0.9961127638816833
cj99,1,,"Everyone keep your mouth shut tighter, the more John eats, OK?",0.995458722114563
cj99,0,??,"I can well imagine the more him eating, the fatter him getting.",0.0036627824883908033
cj99,1,,Bill can well imagine getting fat.,0.9983291029930115
cj99,0,*,"Bill can well imagine the more he eats, the fatter getting.",0.005710134282708168
cj99,1,,"Fred can well imagine Joe getting fatter, the more he eats.",0.9976206421852112
cj99,0,*,"It is important the more you eat, the more careful to be.",0.0027683288790285587
cj99,0,*,"It is important for the more you eat, the more careful to be.",0.0026671448722481728
cj99,0,*,"It is important the more you to eat, the more careful to be.",0.00241673132404685
cj99,0,*,"It is important the more you eat, the more careful you to be.",0.0026038093492388725
cj99,0,*,"It is important the more you eat, the more careful for you to be.",0.003923798445612192
cj99,0,*,"It is important for the more you to eat, the more careful to be.",0.00259970361366868
cj99,0,*,"It is important for the more you to eat, the more careful for you to be.",0.00299192126840353
cj99,0,*,"It is important the more you to eat, the more careful for you to be.",0.0024564291816204786
cj99,0,*,"It is important for the more you eat, the more careful you to be.",0.0024965056218206882
cj99,1,,"It is important for you to be more careful, the more you eat.",0.9983904361724854
cj99,1,,"It is important to be more careful, the more you eat.",0.9984618425369263
cj99,0,*,I can well imagine quickly Mary answering the question.,0.002648906549438834
cj99,0,?*,I can well imagine with a hatchet Mary destroying the Jeep.,0.010851063765585423
cj99,0,?*,"I can well imagine if he eats more, him getting fat.",0.007522326894104481
cj99,0,*,"It is not entirely obvious if, Mary listens to the Grateful Dead, she gets depressed.",0.0046587372198700905
cj99,0,*,"It is not entirely obvious whether, Mary listens to the Grateful Dead, she gets depressed.",0.0037651292514055967
cj99,1,,Mary listens to the Grateful Dead and she gets depressed.,0.9967997074127197
cj99,1,,"If Mary listens to the Grateful Dead, she gets depressed.",0.9958691000938416
cj99,1,,"When Mary listens to the Grateful Dead, she gets depressed.",0.9975531697273254
cj99,1,,Mary gets depressed if she listens to the Grateful Dead.,0.995997428894043
cj99,1,,Mary gets depressed when she listens to the Grateful Dead.,0.997175931930542
cj99,1,,"The more she looked at pictures, the angrier Mary got.",0.997817873954773
cj99,0,*,"The more pictures Mary looked at, she got angrier and angrier.",0.005704267881810665
cj99,1,,Mary gets depressed and she listens to the Grateful Dead.,0.9958699345588684
cj99,1,,"The higher the stakes are, the lower his expectations are.",0.9975793957710266
cj99,1,,"The higher the stakes, the lower his expectations.",0.9964765906333923
cj99,1,,"His expectations are lower, the higher the stakes.",0.9973673224449158
cj99,1,,"His expectations are lower, the higher the stakes are.",0.9976440072059631
cj99,0,*,"His expectations lower, the higher the stakes.",0.004321330226957798
cj99,0,*,"His expectations lower, the higher the stakes are.",0.0034501953050494194
cj99,1,,"The more obnoxious Fred is, the less attention you should pay to him.",0.9958886504173279
cj99,0,*,"The more obnoxious Fred, the less attention you should pay to him.",0.005567862652242184
cj99,1,,"The more Fred is obnoxious, the less you should pay attention to him.",0.997650682926178
cj99,0,*,"The more obnoxious Fred, the less you should pay attention to him.",0.0049597215838730335
cj99,1,,His expectations are always lower than mine.,0.9979793429374695
cj99,1,,John was lots more obnoxious than Fred was.,0.9975523352622986
cj99,1,,"You should always lock your door, no matter how fancy the hotel might be.",0.9985313415527344
cj99,1,,"You should always lock your door, no matter how fancy the hotel.",0.9550831317901611
cj99,1,,"I don't plan to lock the door, no matter how fancy this hotel is.",0.9978333115577698
cj99,0,*,"I don't plan to lock the door, no matter how fancy this hotel.",0.01315023098140955
cj99,1,,"I'm going out, whatever the weather.",0.9971281886100769
cj99,1,,"I'm going out, wherever that hurricane might be.",0.9963191747665405
cj99,0,*,"I'm going out, wherever that hurricane.",0.0036910849157720804
cj99,1,,The more examples Mary says that Bill has helped Fred to discover the less I believe her.,0.9935299754142761
cj99,0,*,The more food Mary knows a man that eats the poorer she gets.,0.005694934632629156
cj99,0,*,The fatter he goes to a doctor when he gets the more he eats.,0.007644647732377052
cj99,0,*,"The fatter that that he gets bothers him, the more he eats.",0.004649803973734379
cj99,0,*,"The more books I ask to whom he will give, the more he reads.",0.009154083207249641
cj99,0,*,The more people I ask what he will give to the more he reads.,0.0039253393188118935
cj99,1,,The more carefully he words the letter the safer he'll be.,0.9965901374816895
cj99,0,*,The more carefully he knows a man that worded the letter the safer he'll be.,0.030236685648560524
cj99,1,,"The more geniuses John meets, the angrier he gets.",0.9942200183868408
cj99,0,*,"The more John meets geniuses, the angrier he gets.",0.004142559599131346
cj99,1,,"The more people you say will buy tickets, the happier I'll be.",0.997297465801239
cj99,0,*,"The more people you say that will buy tickets, the happier I'll be.",0.003853467060253024
cj99,1,,"The more people you say that right after the show opens will buy tickets, the happier I'll be.",0.994283139705658
cj99,1,,"The more I talk to Joe, the less about linguistics I am inclined to think Sally has taught him to appreciate.",0.996776282787323
cj99,0,*,"The more he eats, the poorer he knows a woman that gets.",0.0029937238432466984
cj99,0,*,"The more he eats, the fatter he goes to a doctor when he gets.",0.006146557163447142
cj99,0,*,"The more he eats, the fatter that that he gets really bothers me.",0.004342141095548868
cj99,0,*,"The more he reads, the more books I wonder to whom he will give.",0.004909806419163942
cj99,0,*,"The more he reads, the more people I wonder what he will give to.",0.003937828820198774
cj99,0,*,"The sooner you call, the more carefully I know a man that will word the letter.",0.008196472190320492
cj99,1,,"The richer John gets, the more geniuses John meets.",0.9946028590202332
cj99,0,*,"The richer he gets, the more John meets geniuses.",0.003950114827603102
cj99,1,,"The more articles he reads, the fewer people he thinks will go into linguistics.",0.9968996047973633
cj99,0,*,"The more articles he reads, the fewer people he thinks that will go into linguistics.",0.0030992578249424696
cj99,1,,"The more articles he reads, the fewer people he thinks that under the current circumstances will go into linguistics.",0.9956989288330078
cj99,1,,"The more articles he reads, the fewer people he thinks under the current circumstances will go into linguistics.",0.9969590902328491
cj99,1,,"The more people that arrive, the louder that it gets.",0.9969825148582458
cj99,1,,"The more people that arrive, the louder it gets.",0.9971983432769775
cj99,1,,"The more people you give beer to, the more people that get sick.",0.9976325035095215
cj99,1,,"The more people that you give beer to, the more people that get sick.",0.9974979758262634
cj99,1,,"The more people arrive, the louder that it gets.",0.997108519077301
cj99,1,,"The more people arrive, the louder it gets.",0.9974231719970703
cj99,1,,"The more people that you give beer to, the more people get sick.",0.9980267882347107
cj99,0,*,The more pictures of John that he buys the more arrogant he becomes.,0.9961399435997009
cj99,1,,The more pictures of himself that John buys the more arrogant he becomes.,0.9964830875396729
cj99,1,,The man that arrived on the train was my brother.,0.9978446960449219
cj99,0,*,The man arrived on the train was my brother.,0.002482776064425707
cj99,0,*,"The more people everyone who likes pays attention to, the happier we all are.",0.004384958650916815
cj99,0,*,"The later it gets, the more people everyone who likes pays attention to.",0.002433416433632374
cj99,1,,"Whenever Bill smokes, Susan hates him all the more.",0.9972442388534546
cj99,1,,"Whenever Bill smokes, Susan hates him much more.",0.9966887831687927
cj99,1,,"Whenever Bill smokes, Susan hates him far more.",0.996494472026825
cj99,1,,"Whenever Bill smokes, Susan hates him a lot more.",0.9966643452644348
cj99,1,,"Once Janet left, Fred became all the crazier.",0.9981441497802734
cj99,1,,"Once Janet left, Fred became much crazier.",0.9982455968856812
cj99,1,,"Once Janet left, Fred became far crazier.",0.9982424974441528
cj99,1,,"Fred became all the crazier, the more often Janet left.",0.9955073595046997
cj99,1,,"When Bill smokes, all the more does Susan hate him.",0.011339016258716583
cj99,0,*,"When Bill smokes, much more does Susan hate him.",0.006276350002735853
cj99,0,*,"When Bill smokes, all the more Susan hates him.",0.008988159708678722
cj99,1,,So much did you eat that everyone gasped.,0.998798131942749
cj99,1,,So fast did you run that everyone gasped.,0.9987911581993103
cj99,1,,So intelligent a dog did you buy that everyone gasped.,0.9985162615776062
cj99,1,,I know how much you ate.,0.9985818862915039
cj99,1,,I know how fast you ran.,0.9985912442207336
cj99,1,,I know how intelligent a dog you bought.,0.9977236390113831
cj99,1,,He ate so much that he got sick.,0.9989438652992249
cj99,1,,So much did he eat that he got sick.,0.9989100694656372
cj99,1,,"The more you eat, the more you want.",0.9967717528343201
cj99,0,*,"You eat the more, the more you want.",0.0035732670221477747
cj99,0,*,"The more you eat, you want the more.",0.009699092246592045
cj99,0,*,I wonder you ate how much.,0.030955569818615913
cj99,1,,I wonder to how many people Bill talks.,0.996565043926239
cj99,1,,"The longer he has to wait, the angrier John gets.",0.9968872666358948
cj99,1,,"If he has to wait, John gets angry.",0.9961811304092407
cj99,0,*,"He gets angry, the longer John has to wait.",0.004011794459074736
cj99,0,*,He gets angry if John has to wait.,0.5441253781318665
cj99,1,,"The more that pictures of him appear in the news, the more embarrassed John becomes.",0.9973869919776917
cj99,1,,"The more pictures of himself that appear in the news, the more embarrassed John becomes.",0.9975534081459045
cj99,1,,"The more that pictures of himself appear in the news, the more embarrassed John becomes.",0.9973378777503967
cj99,1,,"The more pictures of him appear in the news, the more likely John is to get arrested.",0.9900497198104858
cj99,0,*,"The more pictures of himself appear in the news, the more likely John is to get arrested.",0.9803990721702576
cj99,1,,"The more that pictures of him appear in the news, the more likely John is to get arrested.",0.9823727011680603
cj99,0,*,"The more that pictures of himself appear in the news, the more likely John is to get arrested.",0.97906494140625
cj99,1,,"The more that John gets upset by them, the more that stories about him seem to show up in the news.",0.9960014224052429
cj99,0,*,"The more that John gets upset by them, the more that stories about himself seem to show up in the news.",0.9948254823684692
cj99,1,,"John is more embarrassed, the more pictures of him appear in the news.",0.997901439666748
cj99,1,,"John is more embarrassed, the more pictures of him that appear in the news.",0.9975426197052002
cj99,1,,"John is more embarrassed, the more pictures of himself appear in the news.",0.9978263974189758
cj99,1,,"John is more embarrassed, the more pictures of himself that appear in the news.",0.9976574182510376
cj99,1,,"Stories about him seem to show up more on the evening news, the more that John gets upset by them.",0.9957442879676819
cj99,0,*,"Stories about himself seem to show up more on the evening news, the more that John gets upset by them.",0.9953125715255737
cj99,1,,"If you give him enough opportunity, every senator will succumb to corruption.",0.9967904686927795
cj99,1,,You give him enough opportunity and every senator will succumb to corruption.,0.980983555316925
cj99,0,*,"We gave him enough opportunity and, sure enough, every senator succumbed to corruption.",0.013902025297284126
cj99,1,,"If you give any senator enough opportunity, he will succumb to corruption.",0.9936463832855225
cj99,1,,You give any senator enough opportunity and he will succumb to corruption.,0.007493600249290466
cj99,0,*,You give every senator enough opportunity and he will succumb to corruption.,0.16710402071475983
cj99,0,*,"We gave any senator enough opportunity and, sure enough, he succumbed to corruption.",0.003069122089073062
cj99,0,*,"We gave every senator enough opportunity and, sure enough, he succumbed to corruption.",0.007105384487658739
cj99,1,,"The more lobbyists he talks to, the more corrupt every senator seems to become.",0.9969570636749268
cj99,1,,"The more lobbyists wine and dine him, the more every senator is susceptible to corruption.",0.9969762563705444
cj99,0,*,"The more time that every senator spends with lobbyists, the more likely he succumbs to corruption.",0.48978185653686523
cj99,1,,"Every senator becomes more corrupt, the more lobbyists he talks to.",0.996620774269104
cj99,1,,"Any senator becomes more corrupt, the more lobbyists he talks to.",0.9957041144371033
cj99,0,*,"He seems to become more corrupt, the more lobbyists any senator talks to.",0.006472219247370958
cj99,0,*,"He seems to become more corrupt, the more lobbyists every senator talks to.",0.009767714887857437
cj99,1,,"Every senator seems to become more corrupt, if he talks to more lobbyists.",0.9964319467544556
cj99,1,,"Any senator seems to become more corrupt, if he talks to more lobbyists.",0.9960951209068298
cj99,1,,"Any senator seems to become more corrupt, as he talks to more lobbyists.",0.9919147491455078
cj99,0,*,"He seems to become more corrupt, if any senator talks to more lobbyists.",0.003691204125061631
cj99,0,*,"He seems to become more corrupt, if every senator talks to more lobbyists.",0.00457325205206871
cj99,0,*,"He seems to become more corrupt, as every senator talks to more lobbyists.",0.0049047162756323814
cj99,0,*,"He seems to become more corrupt, as any senator talks to more lobbyists.",0.0037924768403172493
cj99,1,,"The sooner you solve this problem, the more easily you'll satisfy the folks up at corporate headquarters.",0.9976794123649597
cj99,1,,This is the sort of problem which the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,0.9985330104827881
cj99,1,,"The folks up at corporate headquarters are the sort of people who the sooner you solve this problem, the more easily you'll satisfy.",0.9968542456626892
cj99,1,,"This problem, the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.",0.9968164563179016
cj99,1,,Who did you give pictures of to friends of?,0.9960243701934814
cj99,1,,It is this problem that the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,0.9982852339744568
cj99,0,?*,"It is the folks up at corporate headquarters who the sooner you solve this problem, the more easily you'll satisfy.",0.06049783527851105
cj99,0,*,"Which problem the sooner you solve, will the more easily you satisfy the folks up at corporate headquarters?",0.011431043967604637
cj99,0,*,"Which problem does the sooner that you solve, the more easily you'll satisfy the folks up at corporate headquarters?",0.006756717339158058
cj99,0,*,"Which problem the sooner that you solve, will the more easily you satisfy the folks up at corporate headquarters?",0.004006742965430021
cj99,0,*,"The harder it rains, the faster who runs?",0.29585179686546326
cj99,0,*,"The louder who talks, the angrier you get?",0.006306339520961046
cj99,1,,"The harder that it rains, how much faster a flow do you see in the river?",0.9972549080848694
cj99,1,,"They failed to tell me which problem the sooner I solve, the quicker the folks up at corporate headquarters.",0.006628368981182575
cj99,0,??,"I finally worked up enough courage to ask which people up at corporate headquarters the sooner I solve this problem, the quicker I'll get free of.",0.00350524322129786
cj99,0,??,"Which folks up at corporate headquarters do you think that the sooner you solve this problem, the quicker you'll be able to tell t to buzz off?",0.006331237033009529
cj99,0,??,This is a problem that you'll be able to tell the folks up at corporate headquarters to buzz off if you solve.,0.9977675676345825
cj99,1,,This is a problem that you'll be able to tell the folks up at corporate headquarters to buzz off if you solve it.,0.9981284737586975
cj99,0,??,This is a problem that you solve it and you'll be able to tell the folks up at corporate headquarters to buzz off.,0.004655706696212292
cj99,0,??,Those are the folks that you just solve this problem and you'll be able to put them on ice.,0.00498094642534852
cj99,0,??,"They failed to tell me which problem I'll beat the competition more easily, the sooner I solve.",0.0024795932695269585
cj99,0,??,"This is the problem that you'll beat the competition more easily, the sooner you solve.",0.0026265750639140606
bc01,1,,John saw the man in the room.,0.9976633787155151
bc01,1,,Which room did John see the man in?,0.9984450936317444
bc01,1,,Who did John think that Bill claimed that Mary suspected that everybody liked?,0.9971314668655396
bc01,1,,John could not visit Sally.,0.9989075660705566
bc01,1,,What John could do is not visit Sally.,0.9983460903167725
bc01,1,,John couldn't visit Sally.,0.9987888932228088
bc01,1,,Why did John leave?,0.9984713196754456
bc01,1,,I hit the ball.,0.9965962767601013
bc01,1,,You hit the ball.,0.9971792697906494
bc01,0,*,He hit the ball.,0.9955942034721375
bc01,0,*,She hit the ball.,0.9945764541625977
bc01,1,,They hit the ball.,0.9968228340148926
bc01,0,*,Am not I going?,0.0025819255970418453
bc01,1,,I am not going.,0.9976044297218323
bc01,1,,Aren't I going?,0.9953688979148865
bc01,0,*,I aren't going.,0.0059936135075986385
bc01,1,,"Louise is unhappy, isn't she?",0.996366024017334
bc01,1,,"Louise likes not being happy, doesn't she?",0.9946847558021545
bc01,1,,"Not many books survived the fire, did they?",0.9978506565093994
bc01,1,,"No books survived the fire, did they?",0.9979780316352844
bc01,1,,"He hasn't often paid taxes, has he?",0.994875967502594
bc01,1,,"He can't pay taxes, can he?",0.9939636588096619
bc01,1,,She does not see him.,0.9983364939689636
bc01,1,,She kept not seeing him.,0.9983276724815369
bc01,1,,She could not have been working.,0.9967024922370911
bc01,0,*,Marianne not left.,0.0034410867374390364
bc01,0,*,Marianne left not.,0.003167686052620411
bc01,1,,He could not have been working.,0.9968955516815186
bc01,1,,He cannot have been working.,0.9964708089828491
bc01,1,,He can simply not have been working.,0.9961174726486206
bc01,1,,You must not simply not work.,0.9984768033027649
bc01,1,,He may not just not have been working.,0.9973752498626709
bc01,1,,He can't have been working.,0.9958945512771606
bc01,1,,Can't he have been working?,0.9934201836585999
bc01,1,,Can he not have been working?,0.9890844225883484
bc01,0,*,Can he not have been working?,0.9890844225883484
bc01,1,,John wrote books.,0.9954532384872437
bc01,0,*,John write books.,0.004704715684056282
bc01,0,*,John wrote books.,0.9954532384872437
bc01,1,,John did not write books.,0.9982569813728333
bc01,0,*,John seems that is nice.,0.002114246366545558
bc01,1,,"`` I am so happy '', thought John.",0.997692346572876
bc01,1,,down the hill rolled John.,0.998235821723938
bc01,0,*,John kisses often Mary.,0.0019034876022487879
bc01,1,,John often kisses Mary.,0.9977536797523499
bc01,1,,Who do you think Mary said John likes?,0.997871994972229
bc01,0,?*,Who did you ask whether Mary knows why John likes?,0.004613639321178198
bc01,1,,Who do you think that Mary said that John likes?,0.9977340698242188
bc01,0,*,How do you wonder whether Mary solved the problem?,0.0028121930081397295
bc01,1,,How do you think that Mary solved the problem?,0.9974276423454285
bc01,0,*,How do you wonder whether John said that Mary solved the problem?,0.003460891544818878
bc01,0,*,How do you wonder whether John said Mary solved the problem?,0.0032277805730700493
bc01,0,??,Which problem do you wonder whether John said that Mary solved?,0.004984729457646608
bc01,1,,How did you think that Mary solved the problem?,0.998485267162323
bc01,1,,Mary hired someone.,0.9986030459403992
bc01,1,,I heard that Mary hired someone.,0.9982971549034119
bc01,1,,I resigned because Mary hired someone.,0.9986300468444824
bc01,1,,Mary wondered which picture of himself Bill saw?,0.9985711574554443
bc01,1,,Which picture of himself does Mary think that John said that Susan likes?,0.9955692887306213
bc01,0,*,Mary thinks that John said that Susan likes pictures of himself?,0.9689863920211792
bc01,1,,"Mary thinks that John said that pictures of himself, Susan likes?",0.9897395968437195
bc01,1,,"If you don't believe me, you will the weatherman?",0.9978840947151184
bc01,1,,"I rolled up a newspaper, and Lynn did a magazine?",0.9952990412712097
bc01,1,,"Kathy likes astronomy, but she doesn't meteorology?",0.9949451088905334
bc01,1,,The DA proved Jones guilty and the Assistant DA will prove Smith.,0.9977243542671204
bc01,1,,"Mary will believe Susan, and you will Bob.",0.9973702430725098
bc01,1,,You might not believe me but you will Bob.,0.9983426332473755
bc01,0,*,You will Bob believe.,0.0052393702790141106
bc01,1,,How did you solve the problem?,0.9983916878700256
bc01,1,,I wonder who could solve the problem in this way.,0.9987261891365051
bc01,0,*,How do you wonder who could solve this problem.,0.002999222604557872
bc01,1,,No candidate can predict how many people will vote for him.,0.9983500242233276
bc01,1,,Every politician is worried when the press starts attacking him.,0.9975650310516357
bc01,1,,Which politician appointed the journalist who supported him?,0.9981321692466736
bc01,0,*,The fact that no candidate was elected shows that he was inadequate.,0.01865963265299797
bc01,1,,"John sells books, Mary buys records and Bill V newspapers.",0.9956996440887451
bc01,1,,The question of whether John met Mary worries the people who support.,0.9977962970733643
bc01,1,,They have left.,0.9978623986244202
bc01,1,,Have they left?,0.9973838925361633
bc01,1,,Could they have left?,0.9987308382987976
bc01,1,,He has often seen Mary.,0.99798583984375
bc01,1,,He I often sees Mary.,0.0029566220473498106
bc01,0,*,He sees often Mary.,0.0019234070787206292
bc01,0,*,Sees he I often Mary?,0.0023579730186611414
bc01,1,,It seems that it is likely that John will win.,0.9984371066093445
bc01,1,,It seems that John is likely to win.,0.9977806210517883
bc01,1,,John seems to be likely to win.,0.9975907802581787
bc01,0,*,John seems that it is likely to win.,0.0032800151966512203
bc01,0,*,John seems will win.,0.0025293745566159487
bc01,0,*,How do you wonder which problem to solve?,0.002512142062187195
bc01,1,,How intelligent do you consider John?,0.9977744221687317
